suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,2,0.0512,0,0,0,4883
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,3,0.0459,0,0,0,4883
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,4,0.0459,0,0,0,4883
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,5,0.0461,0,0,0,4883
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,6,0.0554,0,0,0,4883
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,7,0.0480,0,0,0,4883
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,8,0.0460,0,0,0,4883
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,9,0.0456,0,0,0,4883
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,10,0.0457,0,0,0,4883
ndv_predicates,high_eq,false,false,true,zonemap_only,1,0.0042,63,0,0,1140
ndv_predicates,high_eq,false,false,true,zonemap_only,2,0.0042,63,0,0,1140
ndv_predicates,high_eq,false,false,true,zonemap_only,3,0.0043,63,0,0,1140
ndv_predicates,high_eq,false,false,true,zonemap_only,4,0.0041,63,0,0,1140
ndv_predicates,high_eq,false,false,true,zonemap_only,5,0.0041,63,0,0,1140
ndv_predicates,high_eq,false,false,true,zonemap_only,6,0.0040,63,0,0,1140
ndv_predicates,high_eq,false,false,true,zonemap_only,7,0.0041,63,0,0,1140
ndv_predicates,high_eq,false,false,true,zonemap_only,8,0.0041,63,0,0,1140
ndv_predicates,high_eq,false,false,true,zonemap_only,9,0.0042,63,0,0,1140
ndv_predicates,high_eq,false,false,true,zonemap_only,10,0.0042,63,0,0,1140
ndv_predicates,high_lt,false,false,true,zonemap_only,1,0.0058,57,0,0,1500
ndv_predicates,high_lt,false,false,true,zonemap_only,2,0.0058,57,0,0,1500
ndv_predicates,high_lt,false,false,true,zonemap_only,3,0.0058,57,0,0,1500
ndv_predicates,high_lt,false,false,true,zonemap_only,4,0.0058,57,0,0,1500
ndv_predicates,high_lt,false,false,true,zonemap_only,5,0.0058,57,0,0,1500
ndv_predicates,high_lt,false,false,true,zonemap_only,6,0.0057,57,0,0,1500
ndv_predicates,high_lt,false,false,true,zonemap_only,7,0.0059,57,0,0,1500
ndv_predicates,high_lt,false,false,true,zonemap_only,8,0.0057,57,0,0,1500
ndv_predicates,high_lt,false,false,true,zonemap_only,9,0.0058,57,0,0,1500
ndv_predicates,high_lt,false,false,true,zonemap_only,10,0.0057,57,0,0,1500
ndv_predicates,high_between,false,false,true,zonemap_only,1,0.0067,59,0,0,1380
ndv_predicates,high_between,false,false,true,zonemap_only,2,0.0076,59,0,0,1380
ndv_predicates,high_between,false,false,true,zonemap_only,3,0.0066,59,0,0,1380
ndv_predicates,high_between,false,false,true,zonemap_only,4,0.0066,59,0,0,1380
ndv_predicates,high_between,false,false,true,zonemap_only,5,0.0072,59,0,0,1380
ndv_predicates,high_between,false,false,true,zonemap_only,6,0.0066,59,0,0,1380
ndv_predicates,high_between,false,false,true,zonemap_only,7,0.0065,59,0,0,1380
ndv_predicates,high_between,false,false,true,zonemap_only,8,0.0066,59,0,0,1380
ndv_predicates,high_between,false,false,true,zonemap_only,9,0.0145,59,0,0,1380
ndv_predicates,high_between,false,false,true,zonemap_only,10,0.0064,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,1,0.0259,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,2,0.0233,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,3,0.0265,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,4,0.0272,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,5,0.0272,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,6,0.0260,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,7,0.0220,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,8,0.0260,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,9,0.0263,59,0,0,1380
ndv_predicates,high_conjunct,false,false,true,zonemap_only,10,0.0235,59,0,0,1380
ndv_predicates,low_eq,true,true,false,sketch_only,1,0.0171,0,0,0,4883
ndv_predicates,low_eq,true,true,false,sketch_only,2,0.0193,0,0,0,4883
ndv_predicates,low_eq,true,true,false,sketch_only,3,0.0167,0,0,0,4883
ndv_predicates,low_eq,true,true,false,sketch_only,4,0.0192,0,0,0,4883
ndv_predicates,low_eq,true,true,false,sketch_only,5,0.0171,0,0,0,4883
ndv_predicates,low_eq,true,true,false,sketch_only,6,0.0169,0,0,0,4883
ndv_predicates,low_eq,true,true,false,sketch_only,7,0.0173,0,0,0,4883
ndv_predicates,low_eq,true,true,false,sketch_only,8,0.0170,0,0,0,4883
ndv_predicates,low_eq,true,true,false,sketch_only,9,0.0168,0,0,0,4883
ndv_predicates,low_eq,true,true,false,sketch_only,10,0.0172,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,1,0.0466,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,2,0.0496,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,3,0.0465,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,4,0.0476,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,5,0.0509,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,6,0.0501,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,7,0.0495,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,8,0.0480,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,9,0.0497,0,0,0,4883
ndv_predicates,low_lt,true,true,false,sketch_only,10,0.0556,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,1,0.0692,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,2,0.0749,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,3,0.0727,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,4,0.0701,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,5,0.0853,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,6,0.0716,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,7,0.0670,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,8,0.0758,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,9,0.0736,0,0,0,4883
ndv_predicates,low_between,true,true,false,sketch_only,10,0.0701,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,1,0.141,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,2,0.128,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,3,0.129,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,4,0.157,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,5,0.128,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,6,0.128,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,7,0.126,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,8,0.130,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,9,0.126,0,0,0,4883
ndv_predicates,low_conjunct,true,true,false,sketch_only,10,0.180,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,1,0.0127,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,2,0.0146,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,3,0.0105,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,4,0.0109,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,5,0.0112,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,6,0.0106,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,7,0.0110,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,8,0.0141,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,9,0.0106,0,0,0,4883
ndv_predicates,medium_eq,true,true,false,sketch_only,10,0.0139,0,0,0,4883
ndv_predicates,medium_lt,true,true,false,sketch_only,1,0.0262,0,0,2915,1969
ndv_predicates,medium_lt,true,true,false,sketch_only,2,0.0442,0,0,2915,1969
ndv_predicates,medium_lt,true,true,false,sketch_only,3,0.0191,0,0,2915,1969
ndv_predicates,medium_lt,true,true,false,sketch_only,4,0.0197,0,0,2915,1969
ndv_predicates,medium_lt,true,true,false,sketch_only,5,0.0191,0,0,2915,1969
ndv_predicates,medium_lt,true,true,false,sketch_only,6,0.0245,0,0,2915,1969
ndv_predicates,medium_lt,true,true,false,sketch_only,7,0.0188,0,0,2915,1969
ndv_predicates,medium_lt,true,true,false,sketch_only,8,0.0267,0,0,2915,1969
ndv_predicates,medium_lt,true,true,false,sketch_only,9,0.0188,0,0,2915,1969
ndv_predicates,medium_lt,true,true,false,sketch_only,10,0.0193,0,0,2915,1969
ndv_predicates,medium_between,true,true,false,sketch_only,1,0.0370,0,0,2649,2235
ndv_predicates,medium_between,true,true,false,sketch_only,2,0.0588,0,0,2649,2235
ndv_predicates,medium_between,true,true,false,sketch_only,3,0.0396,0,0,2649,2235
ndv_predicates,medium_between,true,true,false,sketch_only,4,0.0373,0,0,2649,2235
ndv_predicates,medium_between,true,true,false,sketch_only,5,0.0386,0,0,2649,2235
ndv_predicates,medium_between,true,true,false,sketch_only,6,0.0620,0,0,2649,2235
ndv_predicates,medium_between,true,true,false,sketch_only,7,0.0378,0,0,2649,2235
ndv_predicates,medium_between,true,true,false,sketch_only,8,0.0756,0,0,2649,2235
ndv_predicates,medium_between,true,true,false,sketch_only,9,0.0374,0,0,2649,2235
ndv_predicates,medium_between,true,true,false,sketch_only,10,0.0368,0,0,2649,2235
ndv_predicates,medium_conjunct,true,true,false,sketch_only,8,0.0758,0,0,2649,2235
ndv_predicates,medium_conjunct,true,true,false,sketch_only,9,0.0645,0,0,2649,2235
ndv_predicates,medium_conjunct,true,true,false,sketch_only,10,0.0646,0,0,2649,2235
ndv_predicates,high_eq,true,true,false,sketch_only,1,0.0088,0,0,0,4883
ndv_predicates,high_eq,true,true,false,sketch_only,2,0.0082,0,0,0,4883
ndv_predicates,high_eq,true,true,false,sketch_only,3,0.0085,0,0,0,4883
ndv_predicates,high_eq,true,true,false,sketch_only,4,0.0088,0,0,0,4883
ndv_predicates,high_eq,true,true,false,sketch_only,5,0.0086,0,0,0,4883
ndv_predicates,high_eq,true,true,false,sketch_only,6,0.0084,0,0,0,4883
ndv_predicates,high_eq,true,true,false,sketch_only,7,0.0085,0,0,0,4883
ndv_predicates,high_eq,true,true,false,sketch_only,8,0.0085,0,0,0,4883
ndv_predicates,high_eq,true,true,false,sketch_only,9,0.0088,0,0,0,4883
ndv_predicates,high_eq,true,true,false,sketch_only,10,0.0090,0,0,0,4883
ndv_predicates,high_lt,true,true,false,sketch_only,1,0.0076,0,0,3897,987
ndv_predicates,high_lt,true,true,false,sketch_only,2,0.0072,0,0,3897,987
ndv_predicates,high_lt,true,true,false,sketch_only,3,0.0088,0,0,3897,987
ndv_predicates,high_lt,true,true,false,sketch_only,4,0.0075,0,0,3897,987
ndv_predicates,high_lt,true,true,false,sketch_only,5,0.0078,0,0,3897,987
ndv_predicates,high_lt,true,true,false,sketch_only,6,0.0075,0,0,3897,987
ndv_predicates,high_lt,true,true,false,sketch_only,7,0.0075,0,0,3897,987
ndv_predicates,high_lt,true,true,false,sketch_only,8,0.0075,0,0,3897,987
ndv_predicates,high_lt,true,true,false,sketch_only,9,0.0073,0,0,3897,987
ndv_predicates,high_lt,true,true,false,sketch_only,10,0.0078,0,0,3897,987
ndv_predicates,high_between,true,true,false,sketch_only,1,0.0164,0,0,4620,264
ndv_predicates,high_between,true,true,false,sketch_only,2,0.0178,0,0,4620,264
ndv_predicates,high_between,true,true,false,sketch_only,3,0.0162,0,0,4620,264
ndv_predicates,high_between,true,true,false,sketch_only,4,0.0161,0,0,4620,264
ndv_predicates,high_between,true,true,false,sketch_only,5,0.0162,0,0,4620,264
ndv_predicates,high_between,true,true,false,sketch_only,6,0.0193,0,0,4620,264
ndv_predicates,high_between,true,true,false,sketch_only,7,0.0159,0,0,4620,264
ndv_predicates,high_between,true,true,false,sketch_only,8,0.0172,0,0,4620,264
ndv_predicates,high_between,true,true,false,sketch_only,9,0.0169,0,0,4620,264
