suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
ndv_selectivity,high_5_pct,false,false,false,full,10,0.0008,69,0,527,253
ndv_selectivity,high_10_pct,false,false,false,full,1,0.0034,65,0,522,498
ndv_selectivity,high_10_pct,false,false,false,full,2,0.0017,65,0,522,498
ndv_selectivity,high_10_pct,false,false,false,full,3,0.0015,65,0,522,498
ndv_selectivity,high_10_pct,false,false,false,full,4,0.0014,65,0,522,498
ndv_selectivity,high_10_pct,false,false,false,full,5,0.0014,65,0,522,498
ndv_selectivity,high_10_pct,false,false,false,full,6,0.0014,65,0,522,498
ndv_selectivity,high_10_pct,false,false,false,full,7,0.0014,65,0,522,498
ndv_selectivity,high_10_pct,false,false,false,full,8,0.0014,65,0,522,498
ndv_selectivity,high_10_pct,false,false,false,full,9,0.0014,65,0,522,498
ndv_selectivity,high_10_pct,false,false,false,full,10,0.0014,65,0,522,498
ndv_selectivity,high_20_pct,false,false,false,full,1,0.0061,57,0,514,986
ndv_selectivity,high_20_pct,false,false,false,full,2,0.0034,57,0,514,986
ndv_selectivity,high_20_pct,false,false,false,full,3,0.0030,57,0,514,986
ndv_selectivity,high_20_pct,false,false,false,full,4,0.0029,57,0,514,986
ndv_selectivity,high_20_pct,false,false,false,full,5,0.0028,57,0,514,986
ndv_selectivity,high_20_pct,false,false,false,full,6,0.0028,57,0,514,986
ndv_selectivity,high_20_pct,false,false,false,full,7,0.0028,57,0,514,986
ndv_selectivity,high_20_pct,false,false,false,full,8,0.0028,57,0,514,986
ndv_selectivity,high_20_pct,false,false,false,full,9,0.0028,57,0,514,986
ndv_selectivity,high_20_pct,false,false,false,full,10,0.0027,57,0,514,986
ndv_selectivity,high_50_pct,false,false,false,full,1,0.0154,31,0,609,2451
ndv_selectivity,high_50_pct,false,false,false,full,2,0.0092,31,0,609,2451
ndv_selectivity,high_50_pct,false,false,false,full,3,0.0093,31,0,609,2451
ndv_selectivity,high_50_pct,false,false,false,full,4,0.0094,31,0,609,2451
ndv_selectivity,high_50_pct,false,false,false,full,5,0.0095,31,0,609,2451
ndv_selectivity,high_50_pct,false,false,false,full,6,0.0093,31,0,609,2451
ndv_selectivity,high_50_pct,false,false,false,full,7,0.0104,31,0,609,2451
ndv_selectivity,high_50_pct,false,false,false,full,8,0.0106,31,0,609,2451
ndv_selectivity,high_50_pct,false,false,false,full,9,0.0095,31,0,609,2451
ndv_selectivity,high_50_pct,false,false,false,full,10,0.0094,31,0,609,2451
ndv_selectivity,high_90_pct,false,false,false,full,1,0.0323,1,0,456,4404
ndv_selectivity,high_90_pct,false,false,false,full,2,0.0173,1,0,456,4404
ndv_selectivity,high_90_pct,false,false,false,full,3,0.0172,1,0,456,4404
ndv_selectivity,high_90_pct,false,false,false,full,4,0.0171,1,0,456,4404
ndv_selectivity,high_90_pct,false,false,false,full,5,0.0169,1,0,456,4404
ndv_selectivity,high_90_pct,false,false,false,full,6,0.0168,1,0,456,4404
ndv_selectivity,high_90_pct,false,false,false,full,7,0.0169,1,0,456,4404
ndv_selectivity,high_90_pct,false,false,false,full,8,0.0167,1,0,456,4404
ndv_selectivity,high_90_pct,false,false,false,full,9,0.0170,1,0,456,4404
ndv_selectivity,high_90_pct,false,false,false,full,10,0.0167,1,0,456,4404
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,1,0.0300,0,0,0,4883
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,2,0.0277,0,0,0,4883
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,3,0.0276,0,0,0,4883
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,4,0.0276,0,0,0,4883
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,5,0.0274,0,0,0,4883
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,6,0.0276,0,0,0,4883
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,7,0.0274,0,0,0,4883
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,8,0.0274,0,0,0,4883
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,9,0.0275,0,0,0,4883
ndv_selectivity,low_1_pct,false,false,true,zonemap_only,10,0.0278,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,1,0.0281,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,2,0.0278,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,3,0.0275,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,4,0.0275,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,5,0.0278,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,6,0.0273,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,7,0.0275,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,8,0.0279,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,9,0.0274,0,0,0,4883
ndv_selectivity,low_5_pct,false,false,true,zonemap_only,10,0.0280,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,1,0.0274,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,2,0.0278,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,3,0.0275,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,4,0.0273,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,5,0.0272,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,6,0.0270,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,7,0.0274,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,8,0.0274,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,9,0.0276,0,0,0,4883
ndv_selectivity,low_10_pct,false,false,true,zonemap_only,10,0.0273,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,1,0.0380,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,2,0.0286,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,3,0.0284,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,4,0.0281,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,5,0.0278,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,6,0.0279,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,7,0.0279,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,8,0.0277,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,9,0.0279,0,0,0,4883
ndv_selectivity,low_20_pct,false,false,true,zonemap_only,10,0.0276,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,1,0.0275,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,2,0.0272,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,3,0.0272,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,4,0.0273,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,5,0.0272,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,6,0.0271,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,7,0.0271,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,8,0.0271,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,9,0.0273,0,0,0,4883
ndv_selectivity,low_50_pct,false,false,true,zonemap_only,10,0.0269,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,1,0.0290,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,2,0.0270,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,3,0.0267,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,4,0.0272,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,5,0.0271,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,6,0.0268,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,7,0.0266,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,8,0.0268,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,9,0.0267,0,0,0,4883
ndv_selectivity,low_90_pct,false,false,true,zonemap_only,10,0.0267,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,1,0.0197,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,2,0.0193,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,3,0.0192,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,4,0.0195,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,5,0.0194,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,6,0.0290,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,7,0.0203,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,8,0.0198,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,9,0.0198,0,0,0,4883
ndv_selectivity,medium_1_pct,false,false,true,zonemap_only,10,0.0194,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,1,0.0189,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,2,0.0191,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,3,0.0190,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,4,0.0188,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,5,0.0187,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,6,0.0190,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,7,0.0188,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,8,0.0186,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,9,0.0188,0,0,0,4883
ndv_selectivity,medium_5_pct,false,false,true,zonemap_only,10,0.0186,0,0,0,4883
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,1,0.0195,0,0,0,4883
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,2,0.0192,0,0,0,4883
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,3,0.0192,0,0,0,4883
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,4,0.0191,0,0,0,4883
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,5,0.0191,0,0,0,4883
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,6,0.0191,0,0,0,4883
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,7,0.0192,0,0,0,4883
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,8,0.0193,0,0,0,4883
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,9,0.0192,0,0,0,4883
