suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,disable_rabit,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,segments_pruned_by_rabit,vectors_processed
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0084,57,0,0,514,986
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0084,57,0,0,514,986
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0083,57,0,0,514,986
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0087,57,0,0,514,986
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0084,57,0,0,514,986
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0084,57,0,0,514,986
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0084,57,0,0,514,986
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0084,57,0,0,514,986
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0086,57,0,0,514,986
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0204,31,0,0,609,2451
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0207,31,0,0,609,2451
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0208,31,0,0,609,2451
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0204,31,0,0,609,2451
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0204,31,0,0,609,2451
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0213,31,0,0,609,2451
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0204,31,0,0,609,2451
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0203,31,0,0,609,2451
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0206,31,0,0,609,2451
ndv_selectivity,high_50_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0205,31,0,0,609,2451
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0369,1,0,0,456,4404
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0364,1,0,0,456,4404
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0362,1,0,0,456,4404
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0361,1,0,0,456,4404
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0361,1,0,0,456,4404
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0377,1,0,0,456,4404
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0362,1,0,0,456,4404
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0369,1,0,0,456,4404
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0362,1,0,0,456,4404
ndv_selectivity,high_90_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0370,1,0,0,456,4404
