suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,7,0.0149,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,8,0.0139,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,9,0.0140,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,10,0.0135,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,1,0.0143,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,2,0.0134,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,3,0.0136,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,4,0.0139,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,5,0.0139,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,6,0.0136,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,7,0.0135,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,8,0.0136,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,9,0.0135,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,true,true,false,sketch_only,10,0.0146,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,1,0.0015,0,0,4883,1
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,2,0.0016,0,0,4883,1
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,3,0.0016,0,0,4883,1
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,4,0.0014,0,0,4883,1
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,5,0.0014,0,0,4883,1
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,6,0.0017,0,0,4883,1
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,7,0.0015,0,0,4883,1
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,8,0.0015,0,0,4883,1
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,9,0.0015,0,0,4883,1
distribution_predicates,hotspot_between_hotspot_band,true,true,false,sketch_only,10,0.0015,0,0,4883,1
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,1,0.0312,0,0,2433,2451
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,2,0.0305,0,0,2433,2451
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,3,0.0307,0,0,2433,2451
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,4,0.0319,0,0,2433,2451
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,5,0.0319,0,0,2433,2451
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,6,0.0302,0,0,2433,2451
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,7,0.0303,0,0,2433,2451
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,8,0.0304,0,0,2433,2451
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,9,0.0305,0,0,2433,2451
distribution_predicates,hotspot_between_nonhotspot_band,true,true,false,sketch_only,10,0.0300,0,0,2433,2451
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,1,0.0167,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,2,0.0175,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,3,0.0165,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,4,0.0163,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,5,0.0162,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,6,0.0164,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,7,0.0165,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,8,0.0171,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,9,0.0166,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,true,none,10,0.0161,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,1,0.0164,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,2,0.0168,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,3,0.0164,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,4,0.0173,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,5,0.0166,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,6,0.0162,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,7,0.0159,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,8,0.0168,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,9,0.0165,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,true,none,10,0.0165,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,1,0.0275,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,2,0.0277,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,3,0.0275,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,4,0.0275,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,5,0.0274,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,6,0.0288,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,7,0.0272,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,8,0.0274,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,9,0.0294,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,true,none,10,0.0282,0,0,0,4883
distribution_predicates,uniform_between_nonhotspot_band,true,true,true,none,1,0.0218,0,0,0,4883
distribution_predicates,uniform_between_nonhotspot_band,true,true,true,none,2,0.0224,0,0,0,4883
distribution_predicates,uniform_between_nonhotspot_band,true,true,true,none,3,0.0219,0,0,0,4883
